id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_1483aaf52f57,btxn_1483aaf52f57,merch_7942a95e,37202.22,2026-01-05T02:32:00,pay_045b2769a344,Settlement setl_c3a66bb06618,CREDIT,{}
btxn_fcb8f140d6e8,btxn_fcb8f140d6e8,merch_7942a95e,32783.79,2026-01-21T23:56:00,pay_d0422880e638,Settlement setl_501ade07c345,CREDIT,{}
btxn_23c642d755e0,btxn_23c642d755e0,merch_7942a95e,32613.89,2026-01-20T23:43:00,pay_fb5622cb203b,Settlement setl_fa77799bfa91,CREDIT,{}
btxn_f14d93b842c7,btxn_f14d93b842c7,merch_7942a95e,31815.13,2026-01-19T05:41:00,pay_fcb6b88c2e03,Settlement setl_2bd7c6a52a8c,CREDIT,{}
btxn_8d4cf760d584,btxn_8d4cf760d584,merch_7942a95e,23854.33,2026-01-18T12:18:00,pay_0dd91b0ba819,Settlement setl_d97991bda544,CREDIT,{}
btxn_b355cce66d9e,btxn_b355cce66d9e,merch_7942a95e,21993.48,2026-01-12T23:54:00,pay_c17f9cfb0c1a,Settlement setl_e257ffd601b0,CREDIT,{}
btxn_922e40ed12a2,btxn_922e40ed12a2,merch_7942a95e,43781.83,2026-01-10T21:47:00,pay_8153d8f8bfa5,Settlement setl_4b5a85d00353,CREDIT,{}
btxn_04ddc87583e5,btxn_04ddc87583e5,merch_7942a95e,20160.21,2026-02-01T16:00:00,pay_d68a39c2edbe,Settlement setl_daca90d01b4f,CREDIT,{}
btxn_382d4eb50432,btxn_382d4eb50432,merch_7942a95e,27739.87,2026-01-23T17:32:00,wrong_pay_56ab1a4d948f,Settlement setl_b0488beb8bb2,CREDIT,{}
btxn_fc651d68eb19,btxn_fc651d68eb19,merch_7942a95e,44136.63,2026-02-01T10:55:00,pay_6e7bb06d5df2,Settlement setl_42f75a00f0ec,CREDIT,{}
btxn_d5f04fc344c0,btxn_d5f04fc344c0,merch_7942a95e,7350.75,2026-01-28T19:24:00,pay_572efce4161b,Settlement setl_59035003308e,CREDIT,{}
btxn_3bba21f7d60a,btxn_3bba21f7d60a,merch_7942a95e,34537.03,2026-01-16T05:51:00,pay_1b138430cc2d,Settlement setl_7cfac82f1793,CREDIT,{}
btxn_c5a56c2b7400,btxn_c5a56c2b7400,merch_7942a95e,5453.97,2026-01-03T15:38:00,pay_5ad8a36adc85,Settlement setl_2e0577617bce,CREDIT,{}
btxn_f66db28b666d,btxn_f66db28b666d,merch_7942a95e,27653.52,2026-01-16T18:36:00,pay_9dc4d257dc43,Settlement setl_cab12f383657,CREDIT,{}
btxn_62a45f20a5e8,btxn_62a45f20a5e8,merch_7942a95e,8830.1,2026-01-04T20:35:00,wrong_pay_8d55fd6c283f,Settlement setl_f77fd33ac65a,CREDIT,{}
btxn_7b17aa40d03e,btxn_7b17aa40d03e,merch_7942a95e,46698.78,2026-01-09T02:41:00,pay_44141c9f32e2,Settlement setl_9bcaf561247a,CREDIT,{}
btxn_edd53adf0040,btxn_edd53adf0040,merch_7942a95e,48028.13,2026-01-29T13:20:00,pay_1b0fa6e7e1d5,Settlement setl_90e2d9eba28f,CREDIT,{}
btxn_aa1dba28baf5,btxn_aa1dba28baf5,merch_7942a95e,9428.25,2026-01-05T04:26:00,pay_fb52d8c3726b,Settlement setl_6c1b3027fc3b,CREDIT,{}
btxn_0e1ab398d12f,btxn_0e1ab398d12f,merch_7942a95e,184.54,2026-01-12T09:03:00,pay_a2e0e85e8e50,Settlement setl_000c6fcd5e21,CREDIT,{}
btxn_1d88dad5357f,btxn_1d88dad5357f,merch_7942a95e,14814.06,2026-01-18T17:37:00,wrong_pay_9e686ed155b0,Settlement setl_6da2ac012e75,CREDIT,{}
btxn_e6583772ae01,btxn_e6583772ae01,merch_7942a95e,24975.44,2026-01-07T19:11:00,pay_4ed53d170c61,Settlement setl_cc4112011e1a,CREDIT,{}
btxn_d768bf99f36f,btxn_d768bf99f36f,merch_7942a95e,4398.08,2026-01-23T04:31:00,pay_4c5f04af2060,Settlement setl_34229505ccd4,CREDIT,{}
btxn_d13305c378e8,btxn_d13305c378e8,merch_7942a95e,38147.64,2026-01-18T11:45:00,pay_7d5d32e95cf0,Settlement setl_dbebe99054bd,CREDIT,{}
btxn_f54edff7ceeb,btxn_f54edff7ceeb,merch_7942a95e,29334.62,2026-01-15T15:23:00,pay_b4942b2b7ba7,Settlement setl_3dc712ce0ba8,CREDIT,{}
btxn_7743796e0387,btxn_7743796e0387,merch_7942a95e,23114.32,2026-01-18T20:51:00,pay_cc050cec8483,Settlement setl_df13d37abd7a,CREDIT,{}
btxn_537a39f83bfd,btxn_537a39f83bfd,merch_7942a95e,11780.43,2026-01-11T17:41:00,pay_b8da8719be95,Settlement setl_7b02196917ec,CREDIT,{}
btxn_8cb3e7461a65,btxn_8cb3e7461a65,merch_7942a95e,37569.63,2026-01-18T17:29:00,pay_daf21eab32a8,Settlement setl_161a11fa7f05,CREDIT,{}
btxn_e0f0b6654db4,btxn_e0f0b6654db4,merch_7942a95e,12511.44,2026-01-14T05:58:00,pay_f16a1a1a1b28,Settlement setl_fdebceb0926c,CREDIT,{}
btxn_689abc76a99b,btxn_689abc76a99b,merch_7942a95e,47444.58,2026-01-16T15:44:00,wrong_pay_8f602d83f81b,Settlement setl_57bf22de0d24,CREDIT,{}
btxn_1532417ddb56,btxn_1532417ddb56,merch_7942a95e,1882.03,2026-01-08T17:05:00,pay_237bde14df8b,Settlement setl_e4f7a834f687,CREDIT,{}
btxn_3c695be91f44,btxn_3c695be91f44,merch_7942a95e,29763.85,2026-01-06T10:40:00,pay_38e2937e5466,Settlement setl_3928f887a81b,CREDIT,{}
btxn_3325fa118fb4,btxn_3325fa118fb4,merch_7942a95e,24234.48,2026-01-10T12:29:00,pay_081b376bf39b,Settlement setl_e88b8d729753,CREDIT,{}
btxn_942666ac7903,btxn_942666ac7903,merch_7942a95e,44369.08,2026-01-20T07:55:00,pay_9f9d9fe3852b,Settlement setl_c433c7de7b8c,CREDIT,{}
btxn_19128f902725,btxn_19128f902725,merch_7942a95e,45487.45,2026-01-30T23:31:00,pay_6890c76b9a2a,Settlement setl_732da3ba1554,CREDIT,{}
btxn_e0e30ca5786e,btxn_e0e30ca5786e,merch_7942a95e,11918.87,2026-01-12T01:33:00,pay_d91df97efa7f,Settlement setl_ce2b76595747,CREDIT,{}
btxn_d3f887c62164,btxn_d3f887c62164,merch_7942a95e,1548.82,2026-01-09T03:53:00,pay_840502f983f4,Settlement setl_cd2b46fe6b9a,CREDIT,{}
btxn_547f4eae6890,btxn_547f4eae6890,merch_7942a95e,22688.08,2026-01-08T15:55:00,pay_90a81bf32eca,Settlement setl_ce07446cff58,CREDIT,{}
btxn_b49debef9722,btxn_b49debef9722,merch_7942a95e,3252.32,2026-01-05T04:28:00,pay_7a2acab8dcd9,Settlement setl_c16a6452d56c,CREDIT,{}
btxn_b87124a03390,btxn_b87124a03390,merch_7942a95e,24433.02,2026-01-11T12:24:00,pay_c2e28bccd81f,Settlement setl_4d21b25dec6b,CREDIT,{}
btxn_393df3bcb316,btxn_393df3bcb316,merch_7942a95e,20918.47,2026-01-11T03:03:00,pay_fcd5bbcd3c68,Settlement setl_052eb54660f4,CREDIT,{}
btxn_1faaaf4dc11e,btxn_1faaaf4dc11e,merch_7942a95e,20388.26,2026-01-28T04:45:00,pay_cef731fcf2db,Settlement setl_dab07b966af0,CREDIT,{}
btxn_5887644dc6fc,btxn_5887644dc6fc,merch_7942a95e,30787.3,2026-01-10T00:26:00,pay_dd7982aa1455,Settlement setl_da25bd5df093,CREDIT,{}
btxn_ed4cc7709d3e,btxn_ed4cc7709d3e,merch_7942a95e,16516.78,2026-01-13T13:30:00,pay_329660ebae9b,Settlement setl_3273a077c3c2,CREDIT,{}
btxn_d31aeeac3805,btxn_d31aeeac3805,merch_7942a95e,594.95,2026-01-28T04:52:00,pay_0855bc0e38ec,Settlement setl_177227d5a266,CREDIT,{}
btxn_1480c94b22c2,btxn_1480c94b22c2,merch_7942a95e,29198.25,2026-01-22T13:44:00,pay_74918a71942f,Settlement setl_15d95796faf0,CREDIT,{}
btxn_4ee07acd23de,btxn_4ee07acd23de,merch_7942a95e,26505.91,2026-01-21T08:28:00,pay_5eb66b6423c6,Settlement setl_3dacb89888bf,CREDIT,{}
btxn_02a02269c716,btxn_02a02269c716,merch_7942a95e,49427.77,2026-01-24T22:09:00,pay_8e1a5b0607db,Settlement setl_a2df080230e3,CREDIT,{}
btxn_69a08d6abe10,btxn_69a08d6abe10,merch_7942a95e,31480.79,2026-01-04T11:25:00,pay_b5d5148f29f4,Settlement setl_2ca66a42bf4f,CREDIT,{}
btxn_2d99e86ab625,btxn_2d99e86ab625,merch_7942a95e,32722.48,2026-01-30T05:44:00,pay_3fcd5e3c5303,Settlement setl_5ee0335d6527,CREDIT,{}
btxn_bc2124bad48c,btxn_bc2124bad48c,merch_7942a95e,41225.32,2026-01-13T08:22:00,pay_aba3fa61e97e,Settlement setl_b7ba34f19b2d,CREDIT,{}
btxn_3a6b7c787cc7,btxn_3a6b7c787cc7,merch_7942a95e,17682.79,2026-01-14T00:52:00,pay_b395b068ff1d,Settlement setl_3e3fcd0a427f,CREDIT,{}
btxn_18434eae2875,btxn_18434eae2875,merch_7942a95e,21545.47,2026-01-20T21:48:00,pay_c7e46b45d3ac,Settlement setl_a3232e7a3c5c,CREDIT,{}
btxn_bda47b606361,btxn_bda47b606361,merch_7942a95e,39614.39,2026-01-31T03:46:00,pay_f09704fe13a2,Settlement setl_0cbd54b00111,CREDIT,{}
btxn_4c8154126c38,btxn_4c8154126c38,merch_7942a95e,2098.47,2026-01-12T11:14:00,pay_7991639efc52,Settlement setl_253bb9ab6c1e,CREDIT,{}
btxn_183f804c1127,btxn_183f804c1127,merch_7942a95e,32672.83,2026-01-10T04:27:00,pay_05026d41d61c,Settlement setl_4d60c5bf5f30,CREDIT,{}
btxn_1c48be639ec1,btxn_1c48be639ec1,merch_7942a95e,9284.08,2026-01-20T19:01:00,pay_37ee03f1c6a8,Settlement setl_cc5d0ca1ac53,CREDIT,{}
btxn_e0801f82a4a2,btxn_e0801f82a4a2,merch_7942a95e,48748.34,2026-01-27T20:00:00,pay_339d0dbad7a2,Settlement setl_292d0206068f,CREDIT,{}
btxn_6133a695188a,btxn_6133a695188a,merch_7942a95e,34295.47,2026-01-07T10:14:00,pay_3d3317e4baa3,Settlement setl_c17a19a775f8,CREDIT,{}
btxn_cb8c81584ea5,btxn_cb8c81584ea5,merch_7942a95e,45058.74,2026-01-22T22:39:00,pay_edf6d8420382,Settlement setl_2314889484e6,CREDIT,{}
btxn_99a5724ad07e,btxn_99a5724ad07e,merch_7942a95e,45441.68,2026-01-30T15:15:00,pay_caa6ed1d80cc,Settlement setl_f7fde72535b5,CREDIT,{}
btxn_beb1f7f63c05,btxn_beb1f7f63c05,merch_7942a95e,45580.23,2026-01-23T16:11:00,wrong_pay_a7382b2659d6,Settlement setl_d7772f9508dc,CREDIT,{}
btxn_60b842e3561f,btxn_60b842e3561f,merch_7942a95e,40291.75,2026-01-23T03:43:00,pay_b70cc8e64b9e,Settlement setl_5958e4c86e53,CREDIT,{}
btxn_cbb6fe011fe3,btxn_cbb6fe011fe3,merch_7942a95e,31053.41,2026-01-13T20:14:00,pay_625eb9278297,Settlement setl_0b56f0db9ff4,CREDIT,{}
btxn_39cbdd342306,btxn_39cbdd342306,merch_7942a95e,30595.04,2026-01-07T22:23:00,pay_0d17e508008d,Settlement setl_3e2116ebb067,CREDIT,{}
btxn_37b66ac32581,btxn_37b66ac32581,merch_7942a95e,49586.27,2026-01-09T16:44:00,pay_321d83a7a6e6,Settlement setl_9d258da5c8c7,CREDIT,{}
btxn_12e125ead475,btxn_12e125ead475,merch_7942a95e,1355.39,2026-02-02T01:49:00,pay_409a7a433175,Settlement setl_c6980c611a52,CREDIT,{}
btxn_b9cdf43a11c6,btxn_b9cdf43a11c6,merch_7942a95e,39544.06,2026-01-20T04:18:00,pay_b32996dc0ed3,Settlement setl_ea24ce14f9a1,CREDIT,{}
btxn_962a65408bff,btxn_962a65408bff,merch_7942a95e,31793.87,2026-01-18T20:49:00,pay_420e5bb3585b,Settlement setl_be3606ff9e06,CREDIT,{}
btxn_693df6484760,btxn_693df6484760,merch_7942a95e,22701.11,2026-01-16T09:19:00,pay_7885f2e6d758,Settlement setl_a6364aec1c79,CREDIT,{}
btxn_e57816678594,btxn_e57816678594,merch_7942a95e,40765.03,2026-01-23T03:55:00,pay_edf7012be3d3,Settlement setl_7c3fc83a0e28,CREDIT,{}
btxn_22c681abef28,btxn_22c681abef28,merch_7942a95e,42255.48,2026-01-27T15:48:00,pay_2f2ce2d60abe,Settlement setl_f745dc168380,CREDIT,{}
btxn_1cb4b959c06c,btxn_1cb4b959c06c,merch_7942a95e,45315.93,2026-01-30T04:28:00,pay_10130b36c02c,Settlement setl_57eb836b73bc,CREDIT,{}
btxn_840007e6487a,btxn_840007e6487a,merch_7942a95e,4294.29,2026-01-12T16:51:00,pay_84691789584d,Settlement setl_584c9b9a173d,CREDIT,{}
btxn_30dcead5406d,btxn_30dcead5406d,merch_7942a95e,33030.13,2026-01-16T06:14:00,pay_ec4fd4c360e0,Settlement setl_7706df5a2af8,CREDIT,{}
btxn_9ca26320acbd,btxn_9ca26320acbd,merch_7942a95e,29616.3,2026-01-09T15:30:00,pay_1bd1d2549262,Settlement setl_2a1055673d80,CREDIT,{}
btxn_baa9f5345daf,btxn_baa9f5345daf,merch_7942a95e,2966.92,2026-01-08T10:50:00,pay_b2f0d8bb538c,Settlement setl_eaf23c749611,CREDIT,{}
btxn_a1f5de4b6ab1,btxn_a1f5de4b6ab1,merch_7942a95e,31805.68,2026-01-07T22:59:00,pay_d9130ec57d02,Settlement setl_b05ff172cf8d,CREDIT,{}
btxn_df30b603f861,btxn_df30b603f861,merch_7942a95e,788.72,2026-01-24T19:06:00,pay_581a9e6dfb7e,Settlement setl_b746298270ac,CREDIT,{}
btxn_190f6ff935bc,btxn_190f6ff935bc,merch_7942a95e,4245.26,2026-01-11T15:05:00,pay_148634edb9cc,Settlement setl_32916c9b41bc,CREDIT,{}
btxn_3406c4807f1e,btxn_3406c4807f1e,merch_7942a95e,36132.97,2026-01-13T22:49:00,pay_8296cefe77f5,Settlement setl_f062bae2313a,CREDIT,{}
btxn_85ddf3226e18,btxn_85ddf3226e18,merch_7942a95e,42263.33,2026-01-25T11:18:00,pay_5ee31a39213a,Settlement setl_52af2a055a8d,CREDIT,{}
btxn_f629383e7bad,btxn_f629383e7bad,merch_7942a95e,46978.15,2026-01-08T06:56:00,pay_ad6fd85d0113,Settlement setl_8d6ff40914ac,CREDIT,{}
btxn_c922cba65a30,btxn_c922cba65a30,merch_7942a95e,42996.1,2026-01-25T14:00:00,pay_34da4fddf376,Settlement setl_b2e189678df5,CREDIT,{}
btxn_2d64f8714133,btxn_2d64f8714133,merch_7942a95e,47411.73,2026-01-17T15:55:00,wrong_pay_5377e9eaf865,Settlement setl_c559d61021c4,CREDIT,{}
btxn_df04f52edffe,btxn_df04f52edffe,merch_7942a95e,15600.13,2026-01-08T09:49:00,pay_fdf544571b81,Settlement setl_c6383df2df5d,CREDIT,{}
btxn_26479d7ad198,btxn_26479d7ad198,merch_7942a95e,7670.84,2026-01-02T18:45:00,pay_f5d3cb62d260,Settlement setl_5a8e0b91bf3d,CREDIT,{}
btxn_a14f324e91bf,btxn_a14f324e91bf,merch_7942a95e,9523.81,2026-01-10T19:27:00,pay_774dc32c734a,Settlement setl_4dfe6c29153b,CREDIT,{}
btxn_78b1284c7c56,btxn_78b1284c7c56,merch_7942a95e,39886.1,2026-02-01T08:43:00,pay_c5ee1650cd04,Settlement setl_f0b29f2eca31,CREDIT,{}
btxn_5995d477037c,btxn_5995d477037c,merch_7942a95e,28223.53,2026-01-16T17:57:00,pay_c62cd3a18968,Settlement setl_9b854f8d702a,CREDIT,{}
btxn_4d47f6d0c0e3,btxn_4d47f6d0c0e3,merch_7942a95e,23998.5,2026-01-08T16:25:00,pay_1cef0a7239c8,Settlement setl_4929918d8d00,CREDIT,{}
btxn_16b125f54e31,btxn_16b125f54e31,merch_7942a95e,15105.12,2026-01-18T20:52:00,pay_8276adf5ea30,Settlement setl_2bb6659b9b53,CREDIT,{}
btxn_b416285b179a,btxn_b416285b179a,merch_7942a95e,40208.44,2026-01-07T07:22:00,pay_7e912cd09a31,Settlement setl_7d32c29528a9,CREDIT,{}
btxn_ed8b96a1a847,btxn_ed8b96a1a847,merch_7942a95e,26732.23,2026-01-22T11:23:00,pay_a7482d49d3fd,Settlement setl_ce83ea93905d,CREDIT,{}
btxn_1150403d6273,btxn_1150403d6273,merch_7942a95e,39262.32,2026-01-12T11:01:00,pay_b9d23cbac2a8,Settlement setl_4a4da487700c,CREDIT,{}
btxn_2e0f55f1d69d,btxn_2e0f55f1d69d,merch_7942a95e,18877.35,2026-01-12T22:10:00,pay_22cd9022bf85,Settlement setl_062990a489a0,CREDIT,{}
btxn_6c3501272bc5,btxn_6c3501272bc5,merch_7942a95e,17601.4,2026-01-25T14:38:00,pay_a7993ec9ca4e,Settlement setl_f8709d72c991,CREDIT,{}
btxn_2b033b06a214,btxn_2b033b06a214,merch_7942a95e,44203.83,2026-01-25T11:37:00,pay_d5861e9d5666,Settlement setl_8271a2a1ee5a,CREDIT,{}
btxn_cfed8c19ea10,btxn_cfed8c19ea10,merch_7942a95e,29367.63,2026-01-15T17:27:00,pay_eee1a6399488,Settlement setl_0d204e055bdd,CREDIT,{}
btxn_76d46a4d3678,btxn_76d46a4d3678,merch_7942a95e,45649.27,2026-01-02T21:49:00,pay_329af112605d,Settlement setl_00ab5d1411b1,CREDIT,{}
btxn_dfd7b5f4d85f,btxn_dfd7b5f4d85f,merch_7942a95e,25440.67,2026-01-31T21:12:00,pay_72792b89176b,Settlement setl_5adc603099cb,CREDIT,{}
btxn_99512f4dbcfc,btxn_99512f4dbcfc,merch_7942a95e,33269.97,2026-02-01T15:36:00,wrong_pay_eedacd304048,Settlement setl_549f089c9b32,CREDIT,{}
btxn_5117acfa6ab4,btxn_5117acfa6ab4,merch_7942a95e,32855.41,2026-01-21T01:58:00,pay_1293f48311fe,Settlement setl_c972b649431b,CREDIT,{}
btxn_6ff852a97263,btxn_6ff852a97263,merch_7942a95e,21164.4,2026-01-21T09:21:00,pay_6cb8522d623c,Settlement setl_ce70dab4ee63,CREDIT,{}
btxn_d1958c15e236,btxn_d1958c15e236,merch_7942a95e,48170.92,2026-01-04T23:07:00,pay_2a0a15628493,Settlement setl_ea801156163a,CREDIT,{}
btxn_133ea8288bcb,btxn_133ea8288bcb,merch_7942a95e,18951.63,2026-01-10T10:51:00,pay_03df3657d738,Settlement setl_182257fbdee8,CREDIT,{}
btxn_c21e3798254c,btxn_c21e3798254c,merch_7942a95e,36113.15,2026-01-19T04:11:00,pay_0fa441a3a5b5,Settlement setl_1e2e162e07d2,CREDIT,{}
btxn_879b343b04b7,btxn_879b343b04b7,merch_7942a95e,20484.95,2026-01-25T14:39:00,pay_41cae8672ea1,Settlement setl_59f7d91d3660,CREDIT,{}
btxn_e616bf04bbe5,btxn_e616bf04bbe5,merch_7942a95e,20498.28,2026-01-27T01:07:00,pay_a23c75fb0441,Settlement setl_14dce55fd0ad,CREDIT,{}
btxn_63966a189356,btxn_63966a189356,merch_7942a95e,29937.96,2026-01-18T17:15:00,pay_b4c32e99a54f,Settlement setl_d654ce1f9884,CREDIT,{}
btxn_3d556c7f502e,btxn_3d556c7f502e,merch_7942a95e,2375.46,2026-01-19T07:28:00,pay_526ac59cc92f,Settlement setl_14f5999f13e3,CREDIT,{}
btxn_ec398ebe4937,btxn_ec398ebe4937,merch_7942a95e,33454.89,2026-01-24T21:32:00,pay_7de3162fee0c,Settlement setl_a0b48ee7936e,CREDIT,{}
btxn_bb076e704d76,btxn_bb076e704d76,merch_7942a95e,7931.12,2026-01-05T09:00:00,pay_7812e838bbe1,Settlement setl_64bedbe2b6fb,CREDIT,{}
btxn_6c88cea4f4ad,btxn_6c88cea4f4ad,merch_7942a95e,7629.45,2026-01-30T01:07:00,pay_ec3ce2ee3ebf,Settlement setl_f24731ec3e91,CREDIT,{}
btxn_83562491c559,btxn_83562491c559,merch_7942a95e,27031.9,2026-01-11T12:40:00,pay_9b020b92386d,Settlement setl_4e4d3c0d1bbc,CREDIT,{}
btxn_5197690f73e3,btxn_5197690f73e3,merch_7942a95e,33752.47,2026-01-20T10:31:00,pay_f5d81d200337,Settlement setl_32061459468a,CREDIT,{}
btxn_9ae7fc39deb3,btxn_9ae7fc39deb3,merch_7942a95e,12731.52,2026-02-01T18:42:00,pay_a29fe8f3b185,Settlement setl_8797aaf4e42a,CREDIT,{}
btxn_e3bfeb50d8c9,btxn_e3bfeb50d8c9,merch_7942a95e,40995.49,2026-01-02T11:00:00,wrong_pay_c4da6ea56cee,Settlement setl_b1e41b17bbf2,CREDIT,{}
btxn_db555f4b8ece,btxn_db555f4b8ece,merch_7942a95e,45047.32,2026-01-11T00:58:00,pay_5a4e67bf529e,Settlement setl_3ed2aedfe17b,CREDIT,{}
btxn_e9b7464d45a7,btxn_e9b7464d45a7,merch_7942a95e,9550.39,2026-01-11T12:07:00,pay_820e7c7b858f,Settlement setl_0e42146b4cc8,CREDIT,{}
btxn_826b9df711d2,btxn_826b9df711d2,merch_7942a95e,35089.14,2026-02-01T18:32:00,pay_5a980cbadad7,Settlement setl_fc845f98e2ab,CREDIT,{}
btxn_053c90ec9131,btxn_053c90ec9131,merch_7942a95e,34412.21,2026-01-31T20:30:00,pay_4f4e3696a67f,Settlement setl_fc49eef99a56,CREDIT,{}
btxn_5c3bb5bd29cc,btxn_5c3bb5bd29cc,merch_7942a95e,19269.09,2026-01-12T00:21:00,pay_88257fd387b6,Settlement setl_01786a8d36fb,CREDIT,{}
btxn_59c3ffd902a3,btxn_59c3ffd902a3,merch_7942a95e,36065.07,2026-01-26T23:04:00,pay_f54f5b5575cb,Settlement setl_6db02c7c68b9,CREDIT,{}
btxn_3ec9cbe46d75,btxn_3ec9cbe46d75,merch_7942a95e,2362.82,2026-01-16T01:32:00,pay_02c30910f8b2,Settlement setl_33bbb39482da,CREDIT,{}
btxn_2918ffa3fb5d,btxn_2918ffa3fb5d,merch_7942a95e,8700.65,2026-01-10T03:44:00,pay_f71373e6d1ba,Settlement setl_206120776f98,CREDIT,{}
btxn_02b01621f095,btxn_02b01621f095,merch_7942a95e,21974.37,2026-01-13T18:55:00,pay_e85b9e5a9b1a,Settlement setl_a57f6068de95,CREDIT,{}
btxn_bcf4810a9d63,btxn_bcf4810a9d63,merch_7942a95e,46906.07,2026-01-26T01:57:00,pay_5675de21ccf9,Settlement setl_b8636f920c9a,CREDIT,{}
btxn_33e66c16ae27,btxn_33e66c16ae27,merch_7942a95e,15829.45,2026-01-30T06:41:00,pay_016a1e500565,Settlement setl_517ca7d05590,CREDIT,{}
btxn_9c17da8a86de,btxn_9c17da8a86de,merch_7942a95e,28475.99,2026-01-23T03:04:00,pay_a61bffdc4b0e,Settlement setl_d4b7cfd511e8,CREDIT,{}
btxn_a2e7a31f5317,btxn_a2e7a31f5317,merch_7942a95e,15624.38,2026-01-20T15:47:00,pay_3de875f76919,Settlement setl_8b81dac3659c,CREDIT,{}
btxn_3760c1275173,btxn_3760c1275173,merch_7942a95e,40074.6,2026-01-09T19:40:00,pay_69594c0bdb5e,Settlement setl_3315e7fa3d2a,CREDIT,{}
btxn_f12fd6475ea8,btxn_f12fd6475ea8,merch_7942a95e,39799.06,2026-01-05T07:42:00,pay_a8d5752a07eb,Settlement setl_4d802b06b8ef,CREDIT,{}
btxn_68081e376955,btxn_68081e376955,merch_7942a95e,2749.7,2026-01-29T08:50:00,pay_873441744cc5,Settlement setl_6a68c46c5ed8,CREDIT,{}
btxn_b594ff166d0d,btxn_b594ff166d0d,merch_7942a95e,35265.42,2026-01-16T00:01:00,pay_dd93139102eb,Settlement setl_2e9cf52277d0,CREDIT,{}
btxn_217d025990e0,btxn_217d025990e0,merch_7942a95e,21544.97,2026-01-28T12:57:00,pay_8012d2147408,Settlement setl_32ce1372760b,CREDIT,{}
btxn_005ffc4d9db6,btxn_005ffc4d9db6,merch_7942a95e,46248.17,2026-01-29T03:28:00,pay_15bdaf213b7b,Settlement setl_aa099c69c1c5,CREDIT,{}
btxn_8f4d4f09f774,btxn_8f4d4f09f774,merch_7942a95e,26321.9,2026-01-12T20:03:00,wrong_pay_0084d46d9611,Settlement setl_d6592a2bc687,CREDIT,{}
btxn_6c85ac608803,btxn_6c85ac608803,merch_7942a95e,2840.66,2026-01-14T14:13:00,pay_1276d457aee3,Settlement setl_9b70bd3d7592,CREDIT,{}
btxn_20c78c737503,btxn_20c78c737503,merch_7942a95e,7503.81,2026-01-29T11:47:00,pay_ddd1ccf04f7d,Settlement setl_4e952996c77f,CREDIT,{}
btxn_85be9c154e2f,btxn_85be9c154e2f,merch_7942a95e,22770.85,2026-01-25T10:37:00,pay_204ec4b43593,Settlement setl_3bcc14b4e5da,CREDIT,{}
btxn_3e811c8347fc,btxn_3e811c8347fc,merch_7942a95e,4350.2,2026-01-23T18:40:00,pay_9fdf2e99818b,Settlement setl_6bc0c12e1c70,CREDIT,{}
btxn_e6726ce48aa3,btxn_e6726ce48aa3,merch_7942a95e,12388.15,2026-01-24T00:19:00,pay_e440f9e5a697,Settlement setl_a8abc1076da6,CREDIT,{}
btxn_e4dc46904532,btxn_e4dc46904532,merch_7942a95e,5482.88,2026-01-03T10:52:00,pay_d33ee2999a10,Settlement setl_ebe7d8058723,CREDIT,{}
btxn_0a0e134d7d66,btxn_0a0e134d7d66,merch_7942a95e,4063.83,2026-01-22T20:35:00,pay_c93e339b774f,Settlement setl_b2e202181b06,CREDIT,{}
btxn_a72adbc0bb10,btxn_a72adbc0bb10,merch_7942a95e,2577.96,2026-01-03T17:30:00,pay_45ebf743d5dd,Settlement setl_ba9d63663fd3,CREDIT,{}
btxn_e32ec3308269,btxn_e32ec3308269,merch_7942a95e,29725.65,2026-01-10T05:09:00,pay_2d067b2c9189,Settlement setl_b315b01b2fa4,CREDIT,{}
btxn_01a0369286d9,btxn_01a0369286d9,merch_7942a95e,17546.41,2026-01-26T04:06:00,pay_ded1c93c1cd4,Settlement setl_a8036300380f,CREDIT,{}
btxn_c93cda30a9b6,btxn_c93cda30a9b6,merch_7942a95e,35176.11,2026-01-16T23:10:00,pay_ac1753aeacf0,Settlement setl_0ad9289a816a,CREDIT,{}
btxn_bb09a4be15e1,btxn_bb09a4be15e1,merch_7942a95e,6305.79,2026-01-18T09:42:00,pay_254ae2d2216a,Settlement setl_b69f9cf1c5c5,CREDIT,{}
btxn_be5273bdf914,btxn_be5273bdf914,merch_7942a95e,20866.04,2026-01-20T23:30:00,pay_0bb25edf19a7,Settlement setl_03cc970dec52,CREDIT,{}
btxn_2fc8167cfbd7,btxn_2fc8167cfbd7,merch_7942a95e,35524.87,2026-01-25T07:46:00,pay_284d07433ff5,Settlement setl_12ceefb37219,CREDIT,{}
btxn_b35fe482fd1e,btxn_b35fe482fd1e,merch_7942a95e,45539.15,2026-01-08T21:08:00,pay_7b659f76b6cb,Settlement setl_5582e21e4633,CREDIT,{}
btxn_df35eda2381a,btxn_df35eda2381a,merch_7942a95e,36927.79,2026-01-27T08:31:00,wrong_pay_c6fd329edf68,Settlement setl_4dcca911be84,CREDIT,{}
btxn_e45933a1d2c0,btxn_e45933a1d2c0,merch_7942a95e,42515.62,2026-01-04T08:25:00,pay_eb9d05077a67,Settlement setl_97a382fc994e,CREDIT,{}
